id,clip,pipeline,camera,quality,t_contact,side,strike,strike_angle_deg,peak_grf_bw,contact_ms,flight_ms,foot_ahead_ratio,knee_flex_contact
05,jog-to-sprint-720p.mp4,sports2d,side,fair,2.6,left,unknown,64.55509516749298,1.9081171059241493,,,0.197174816857484,70.4097824892846
05,jog-to-sprint-720p.mp4,sports2d,side,fair,3.2,left,forefoot,38.73397880050078,1.9208667985477386,,,0.1868151988622535,75.29894953472633
05,jog-to-sprint-720p.mp4,sports2d,side,fair,3.7667,right,unknown,44.09280431514743,1.8592283855115004,,,0.22755017467977728,64.36091020741671
05,jog-to-sprint-720p.mp4,sports2d,side,fair,4.3667,right,forefoot,27.080329004136615,1.8369373218799598,,,0.23037641563492037,66.48234966134424
05,jog-to-sprint-720p.mp4,sports2d,side,fair,4.9667,right,midfoot,2.8939044843313564,1.9348199805947879,,,0.24239136466171585,71.80835818911459
05,jog-to-sprint-720p.mp4,sports2d,side,fair,5.2667,left,unknown,62.371930849314495,1.7071995293871582,,,0.08831707473108488,71.91992937342654
05,jog-to-sprint-720p.mp4,sports2d,side,fair,5.5667,right,midfoot,-2.7609865010056396,2.0249999999999955,240.00000000000063,59.99999999999919,0.2511763434547604,73.17109365593558
05,jog-to-sprint-720p.mp4,sports2d,side,fair,5.8333,left,forefoot,38.08441566950294,1.7463514975912884,,,0.26035473795087316,59.560514030240896
05,jog-to-sprint-720p.mp4,sports2d,side,fair,6.1333,right,midfoot,-1.0042928281180483,1.7120765206983086,,,0.2544892624715321,65.26461834938564
05,jog-to-sprint-720p.mp4,sports2d,side,fair,6.4333,left,forefoot,26.816726255728927,1.7295537812495883,,,0.21627623772384372,87.10356532787657
05,jog-to-sprint-720p.mp4,sports2d,side,fair,6.7333,right,midfoot,-4.329156093571706,1.7687139093887754,,,0.2837557474348528,70.98791236238056
05,jog-to-sprint-720p.mp4,sports2d,side,fair,7.0333,left,forefoot,21.281715147838874,1.7273203541005835,,,0.191862964620937,72.66791785231918
05,jog-to-sprint-720p.mp4,sports2d,side,fair,7.3,right,midfoot,2.212261204178616,2.0249999999999955,240.00000000000063,59.99999999999919,0.26066567629882137,64.234336595689
05,jog-to-sprint-720p.mp4,sports2d,side,fair,7.6,left,midfoot,4.164494283704748,1.857317073170731,273.33333333333337,26.66666666666645,0.2475921720871271,65.15541849408332
05,jog-to-sprint-720p.mp4,sports2d,side,fair,7.9,right,midfoot,-2.693130619206014,2.0249999999999955,240.00000000000063,59.99999999999919,0.2489658384179143,69.00005794272826
05,jog-to-sprint-720p.mp4,sports2d,side,fair,8.1333,left,rearfoot,-8.68927881261051,1.857317073170727,273.3333333333343,26.666666666665563,0.2227820229284027,47.129189675572825
05,jog-to-sprint-720p.mp4,sports2d,side,fair,8.4667,right,midfoot,3.358435574281417,2.0249999999999955,240.00000000000063,59.99999999999919,0.22796358796235905,64.18671346691758
05,jog-to-sprint-720p.mp4,sports2d,side,fair,8.7667,left,midfoot,5.360746818872466,1.857317073170727,273.3333333333343,26.666666666665563,0.2092181358458558,65.29742206705075
05,jog-to-sprint-720p.mp4,sports2d,side,fair,9.0333,right,forefoot,11.61285217112801,1.7610940209338075,,,0.22959250150337415,60.172121539115736
05,jog-to-sprint-720p.mp4,sports2d,side,fair,9.3667,left,forefoot,27.917768604832446,1.6672901212051088,,,0.2159362301370483,72.08924961677155
05,jog-to-sprint-720p.mp4,sports2d,side,fair,9.6333,right,midfoot,-2.2128036110470015,2.0249999999999955,240.00000000000063,59.99999999999919,0.21967792419343982,66.7105366221003
05,jog-to-sprint-720p.mp4,sports2d,side,fair,9.9667,right,forefoot,10.103639065795939,1.5084752704319304,,,0.20789263889613532,76.1763558175706
05,jog-to-sprint-720p.mp4,sports2d,side,fair,10.2333,right,forefoot,10.103639065795939,1.8202366072343619,,,0.20789263889613532,70.96110466641605
05,jog-to-sprint-720p.mp4,sports2d,side,fair,10.5,left,forefoot,12.688423194828498,1.9269193957614215,,,0.19225740484445775,56.92362574751988
06,treadmill-720p.mp4,browser,side,fair,0.7019,left,midfoot,3.7122911599180712,2.425147928994085,207.13091922005563,127.13091922005607,0.10280721863605437,36.29782734953927
06,treadmill-720p.mp4,browser,side,fair,0.9694,left,forefoot,24.865937350602344,3.271127879269265,140.27855153203336,193.98328690807833,-0.021315798265734615,20.468581900141558
06,treadmill-720p.mp4,browser,side,fair,1.4039,left,rearfoot,-13.055288611305523,3.2711278792692626,140.27855153203348,193.98328690807824,0.12134506046446628,25.391895042873443
06,treadmill-720p.mp4,browser,side,fair,1.6713,left,forefoot,29.303818419021177,2.766741500962157,173.70473537604457,160.55710306406715,0.006000662240790879,22.589185772117787
06,treadmill-720p.mp4,browser,side,fair,1.8719,right,midfoot,3.755049900937699,3.271127879269267,140.27855153203325,193.98328690807844,-0.05659816757711904,39.239020043119154
06,treadmill-720p.mp4,browser,side,fair,2.3733,left,forefoot,27.913816806206345,3.271127879269267,140.27855153203325,193.98328690807844,0.026380115507763414,30.669891170203428
06,treadmill-720p.mp4,browser,side,fair,2.7409,right,midfoot,0.7911873318074738,2.76674150096216,173.70473537604434,160.55710306406738,-0.08541160336864471,43.11149803509868
06,treadmill-720p.mp4,browser,side,fair,3.2423,right,midfoot,3.8142324918110457,2.76674150096216,173.70473537604434,160.55710306406738,0.032102966053122906,42.644163840116306
06,treadmill-720p.mp4,browser,side,fair,3.6769,right,forefoot,9.992639836966445,2.7667415009621656,173.70473537604389,160.5571030640678,-0.005651216751228739,57.04780102014434
06,treadmill-720p.mp4,browser,side,fair,4.078,right,midfoot,1.0308585827048113,3.271127879269267,140.27855153203325,193.98328690807844,0.020412637068011302,64.25497351424248
06,treadmill-720p.mp4,browser,side,fair,4.2786,left,forefoot,17.966820174972785,2.4251479289940834,207.13091922005586,127.13091922005584,0.14747194189762353,32.94071328070268
06,treadmill-720p.mp4,browser,side,fair,4.5794,left,forefoot,15.222358588866896,3.271127879269267,140.27855153203325,193.98328690807844,0.08235586610454276,33.94314133529893
06,treadmill-720p.mp4,browser,side,fair,4.8468,left,midfoot,3.2431878481373517,3.271127879269267,140.27855153203325,193.98328690807844,0.20228625328431546,63.28517084898521
06,treadmill-720p.mp4,browser,side,fair,5.0474,left,midfoot,3.2431878481373517,3.271127879269267,140.27855153203325,193.98328690807844,0.20228625328431546,46.19413156881081
06,treadmill-720p.mp4,browser,side,fair,5.5487,right,midfoot,-4.324895388900584,2.76674150096216,173.70473537604434,160.55710306406738,0.0400037049596069,59.30884463090638
06,treadmill-720p.mp4,browser,side,fair,5.883,left,forefoot,21.03806457560691,3.2711278792692586,140.2785515320337,193.98328690807801,-0.0012996875555127453,60.59819268353597
06,treadmill-720p.mp4,browser,side,fair,6.2507,left,midfoot,4.07552124110273,3.271127879269267,140.27855153203325,193.98328690807844,0.15026361019022194,61.27499955498445
06,treadmill-720p.mp4,browser,side,fair,6.6852,right,forefoot,12.41897651528336,2.76674150096216,173.70473537604434,160.55710306406738,-0.047403593811565975,49.51298064025745
06,treadmill-720p.mp4,browser,side,fair,7.0529,left,forefoot,19.08486056318825,2.76674150096216,173.70473537604434,160.55710306406738,0.1628171192948193,46.49575563817659
06,treadmill-720p.mp4,browser,side,fair,7.2869,left,forefoot,10.501370313540296,2.317508842849928,220.50139275765986,113.76044568245183,0.08501983695701357,47.88374978657289
06,treadmill-720p.mp4,browser,side,fair,7.688,right,midfoot,6.400775669365952,2.76674150096216,173.70473537604434,160.55710306406738,-0.01886855621986213,64.37863049927253
06,treadmill-720p.mp4,browser,side,fair,7.8886,left,midfoot,-7.986404369735956,2.76674150096216,173.70473537604434,160.55710306406738,0.19413440406649174,38.83191199559586
06,treadmill-720p.mp4,browser,side,fair,8.1226,right,forefoot,12.06322320216346,2.76674150096216,173.70473537604434,160.55710306406738,0.012994856745278192,40.864382319742134
06,treadmill-720p.mp4,browser,side,fair,8.39,left,forefoot,25.83996044768469,2.76674150096216,173.70473537604434,160.55710306406738,0.1340620993405827,61.71354761120341
06,treadmill-720p.mp4,browser,side,fair,8.5905,left,forefoot,25.83996044768469,2.76674150096216,173.70473537604434,160.55710306406738,0.1340620993405827,32.44157002022298
06,treadmill-720p.mp4,browser,side,fair,9.0919,right,midfoot,-3.1483463862992673,2.76674150096216,173.70473537604434,160.55710306406738,0.03819890130184502,62.97761854569954
06,treadmill-720p.mp4,browser,side,fair,9.4262,left,forefoot,18.671047849720306,2.317508842849928,220.50139275765986,113.76044568245183,0.07516305034479603,54.70753091955294
06,treadmill-720p.mp4,browser,side,fair,9.7939,right,midfoot,-6.47902924721398,3.2711278792692586,140.2785515320337,193.98328690807801,0.017092170243250288,63.46525136445759
06,treadmill-720p.mp4,browser,side,fair,9.9944,left,forefoot,27.465228884329996,2.317508842849928,220.50139275765986,113.76044568245183,0.053858383315019166,39.50493618812594
06,treadmill-720p.mp4,browser,side,fair,10.6964,left,forefoot,22.579135991626963,2.317508842849928,220.50139275765986,113.76044568245183,0.06017081276858342,31.396720409267658
06,treadmill-720p.mp4,browser,side,fair,11.3983,left,forefoot,22.358615498195626,2.76674150096216,173.70473537604434,160.55710306406738,0.12269628014784334,34.364758288837365
06,treadmill-720p.mp4,sports2d,side,good,0.3,right,forefoot,22.894094662592273,1.4997244791415607,,,0.08970394590015363,30.359536710237876
06,treadmill-720p.mp4,sports2d,side,good,0.6667,left,forefoot,31.30959612034654,1.4984507105933573,,,0.11540856566593326,35.33565375965366
06,treadmill-720p.mp4,sports2d,side,good,1.0333,right,forefoot,15.615560090962814,1.8362745098039208,339.99999999999983,26.66666666666645,0.10851129673511455,31.75949706781889
06,treadmill-720p.mp4,sports2d,side,good,1.3667,left,midfoot,5.352987151636589,1.9652173913043476,306.66666666666634,59.999999999999886,0.13818880299047442,27.666137045117438
06,treadmill-720p.mp4,sports2d,side,good,1.7333,right,forefoot,9.406541272488376,1.9652173913043476,306.66666666666634,59.999999999999886,0.09906378440994575,28.238783277769357
06,treadmill-720p.mp4,sports2d,side,good,2.0667,left,forefoot,15.981340395796913,1.6623744840170258,,,0.11923919772555419,26.55920126964739
06,treadmill-720p.mp4,sports2d,side,good,2.4667,right,forefoot,17.71954474680549,1.6560694538959382,,,0.0625871577782022,36.79688703615895
06,treadmill-720p.mp4,sports2d,side,good,2.8333,left,forefoot,13.468454142464727,1.8362745098039208,339.99999999999983,26.66666666666645,0.11646574785665338,36.65667501838963
06,treadmill-720p.mp4,sports2d,side,good,3.2,right,forefoot,26.466944859310573,1.8362745098039195,340.0000000000002,26.666666666666007,0.09920196020913764,32.56756723746764
06,treadmill-720p.mp4,sports2d,side,good,3.5333,left,midfoot,3.165121169487567,1.965217391304349,306.6666666666661,60.00000000000011,0.13238014005009183,27.707585307493616
06,treadmill-720p.mp4,sports2d,side,good,3.9,right,midfoot,2.5739849303128763,2.1256097560975618,273.3333333333329,93.33333333333333,0.09908122025421598,29.10296791390934
06,treadmill-720p.mp4,sports2d,side,good,4.2333,left,forefoot,9.164959373543612,1.6139070294585582,,,0.11856194517596712,26.559447011546666
06,treadmill-720p.mp4,sports2d,side,good,4.6667,right,forefoot,17.456962377941238,1.9652173913043467,306.6666666666666,59.999999999999666,0.09794356398352916,33.49115207584358
06,treadmill-720p.mp4,sports2d,side,good,5.0333,left,midfoot,-5.771989355110936,1.9652173913043467,306.6666666666666,59.999999999999666,0.1318007121944542,34.85157670760781
06,treadmill-720p.mp4,sports2d,side,good,5.3667,right,forefoot,9.478840063871239,1.9652173913043467,306.6666666666666,59.999999999999666,0.10837532949857816,23.87623752195435
06,treadmill-720p.mp4,sports2d,side,good,5.7333,left,midfoot,0.5784804814352933,1.9652173913043467,306.6666666666666,59.999999999999666,0.12290562305367234,29.167975989241782
06,treadmill-720p.mp4,sports2d,side,good,6.1,right,forefoot,17.2882524356258,1.8362745098039208,339.99999999999983,26.66666666666645,0.08842301024484592,33.84686858256872
06,treadmill-720p.mp4,sports2d,side,good,6.4333,left,forefoot,8.449742032265236,1.9652173913043467,306.6666666666666,59.999999999999666,0.08334934206485789,31.975975540190305
06,treadmill-720p.mp4,sports2d,side,good,6.8,right,forefoot,13.272219913840923,1.9652173913043467,306.6666666666666,59.999999999999666,0.10903787044156801,37.4048219024353
06,treadmill-720p.mp4,sports2d,side,good,7.1333,left,forefoot,14.51763281311653,1.8362745098039208,339.99999999999983,26.66666666666645,0.14184012283028605,31.461108948136953
06,treadmill-720p.mp4,sports2d,side,good,7.5,right,forefoot,15.573242294063217,1.5007663112888703,,,0.08384247307292814,36.16120538976155
06,treadmill-720p.mp4,sports2d,side,good,7.8667,left,forefoot,28.441297432219258,1.5734923402052032,,,0.1333020760968898,35.72029743573325
06,treadmill-720p.mp4,sports2d,side,good,8.2333,right,forefoot,13.964211662770587,1.8362745098039177,340.0000000000007,26.666666666665563,0.12301812547255409,31.397489661854998
06,treadmill-720p.mp4,sports2d,side,good,8.5667,left,midfoot,1.154617610233462,1.9652173913043507,306.6666666666657,60.000000000000554,0.14483096669160578,28.710798448033955
06,treadmill-720p.mp4,sports2d,side,good,8.9333,right,midfoot,-0.24478424593626702,2.125609756097564,273.33333333333246,93.33333333333377,0.11975084243819667,31.401734245919727
06,treadmill-720p.mp4,sports2d,side,good,9.2667,left,midfoot,2.277667805823193,1.9652173913043431,306.6666666666675,59.99999999999878,0.1338870699502529,29.29636125873232
06,treadmill-720p.mp4,sports2d,side,good,9.6,right,forefoot,11.88569390896394,1.9652173913043507,306.6666666666657,60.000000000000554,0.10778174466129095,22.807952511761684
06,treadmill-720p.mp4,sports2d,side,good,9.9667,left,midfoot,2.7875345360698756,1.9652173913043507,306.6666666666657,60.000000000000554,0.12396161779278582,33.1520246274717
06,treadmill-720p.mp4,sports2d,side,good,10.3333,right,forefoot,17.75481684230295,1.8362745098039177,340.0000000000007,26.666666666665563,0.06531727404472305,41.33201731926819
06,treadmill-720p.mp4,sports2d,side,good,10.6667,left,forefoot,8.449219410209125,1.9652173913043431,306.6666666666675,59.99999999999878,0.12056530603077385,37.291910095662445
06,treadmill-720p.mp4,sports2d,side,good,11.0333,right,midfoot,1.579579860396867,1.9652173913043507,306.6666666666657,60.000000000000554,0.10171452371525029,39.952704904422674
06,treadmill-720p.mp4,sports2d,side,good,11.3667,left,midfoot,0.810191003934853,1.9652173913043507,306.6666666666657,60.000000000000554,0.13088723580679368,35.66585922799813
06,treadmill-720p.mp4,sports2d,side,good,11.7333,right,midfoot,-3.2616241687427983,1.9652173913043431,306.6666666666675,59.99999999999878,0.12169424809313395,35.99182651643029
